Area_del_Edificio,Ano_de_Construccion,Tipo_de_Aislamiento,Numero_de_Ventanas,Sistema_Calefaccion,Sistema_Refrigeracion,Uso_del_Edificio,Ubicacion_Geografica,Medidas_Eficiencia_Energetica,Consumo_Energetico_Anual
190.87046248392863,2003,Básico,10,Moderado,Básico,Comercial,Minnesota,6,219.77832067289413
465.8729132714477,1932,Moderado,13,Avanzado,Avanzado,Residencial,Georgia,2,366.4818542613646
481.8528191522467,2002,Básico,3,Básico,Moderado,Industrial,Iowa,1,210.0204716871997
94.4737684912059,1901,Avanzado,15,Moderado,Básico,Residencial,Georgia,2,197.44704142565567
380.9362472911158,1951,Moderado,18,Avanzado,Moderado,Residencial,Georgia,2,363.76923912808303
345.9932094332116,1916,Básico,5,Avanzado,Básico,Comercial,Utah,9,218.03072343796063
333.93589943187106,1978,Avanzado,12,Moderado,Básico,Residencial,Maryland,4,176.2498857675912
64.77950556666828,1904,Avanzado,0,Moderado,Moderado,Comercial,Oklahoma,8,71.70445644199168
173.05426202796502,1996,Superior,6,Básico,Avanzado,Residencial,Maryland,3,100.69358656898572
385.7462915416828,1908,Moderado,12,Básico,Moderado,Industrial,Michigan,6,223.09404562166569
273.1130730442231,1986,Moderado,15,Avanzado,Básico,Residencial,Iowa,3,271.828487090177
60.74975533946974,1905,Básico,10,Avanzado,Moderado,Industrial,Pennsylvania,9,293.7697278907852
286.9319997123123,1964,Superior,12,Moderado,Moderado,Comercial,Maine,10,214.8146648897849
431.5121963985528,2006,Moderado,11,Avanzado,Moderado,Comercial,Maryland,8,343.99428463680545
445.2891142463413,1985,Básico,5,Básico,Avanzado,Industrial,Pennsylvania,5,395.3257310067638
454.3816797130584,1957,Básico,13,Moderado,Avanzado,Industrial,Pennsylvania,8,360.3214834870487
287.299573176429,1913,Básico,17,Moderado,Moderado,Comercial,Vermont,4,318.54168182845046
260.1354153641486,1963,Avanzado,7,Moderado,Moderado,Comercial,Pennsylvania,7,195.1768425251
159.9550827199999,1999,Básico,3,Moderado,Moderado,Industrial,Vermont,2,263.5935850008737
439.73490754108553,1962,Avanzado,10,Moderado,Avanzado,Comercial,Oklahoma,10,242.21517908339283
409.9357288948225,2020,Superior,14,Moderado,Moderado,Comercial,Maryland,6,289.58002990618144
438.6086888645288,1999,Avanzado,17,Básico,Moderado,Residencial,Georgia,10,217.8254078666328
151.67523456167646,1932,Superior,11,Básico,Avanzado,Residencial,Vermont,5,248.7315947679549
94.05631947409792,2014,Superior,7,Moderado,Avanzado,Residencial,Maryland,5,153.03198380891214
364.3002807532486,1987,Moderado,8,Avanzado,Avanzado,Residencial,Oklahoma,3,314.3549659190612
460.91802966977866,1952,Básico,8,Avanzado,Moderado,Residencial,Iowa,8,337.0892871013707
462.4595444753113,1986,Superior,18,Avanzado,Avanzado,Comercial,Vermont,4,333.7110853243174
287.88416203973554,1928,Avanzado,12,Moderado,Avanzado,Industrial,Utah,10,226.44879415719785
338.9473485741241,1912,Básico,6,Moderado,Avanzado,Residencial,Michigan,7,231.9479274234224
100.43653678259136,1910,Avanzado,4,Básico,Básico,Industrial,Maryland,5,119.68489086668676
173.87950342575448,1939,Moderado,13,Moderado,Moderado,Residencial,Oklahoma,8,203.12839128090508
291.98793988749105,1919,Superior,17,Básico,Avanzado,Residencial,Minnesota,4,226.1368297900901
446.3459986565744,1975,Superior,12,Moderado,Básico,Comercial,Minnesota,10,263.6716577744973
267.86287768579746,2007,Avanzado,2,Básico,Avanzado,Residencial,Iowa,2,97.47186198927278
316.71870983308366,1997,Moderado,18,Básico,Básico,Comercial,Pennsylvania,3,346.81682987210803
74.99139591905009,2013,Moderado,7,Básico,Avanzado,Comercial,Utah,3,219.3004229213559
484.0942967757823,1921,Superior,1,Avanzado,Avanzado,Industrial,Oklahoma,7,216.9031390792598
271.59225024079865,1928,Superior,15,Avanzado,Avanzado,Residencial,Minnesota,7,288.74823154670645
122.12169291687948,1922,Superior,6,Básico,Básico,Industrial,Maryland,4,161.95881774984835
202.536937559342,1931,Moderado,15,Avanzado,Moderado,Residencial,Maine,4,280.6605843991286
280.9883029576561,1906,Avanzado,10,Moderado,Moderado,Industrial,Michigan,3,309.70723842542407
112.33143907549756,1905,Básico,9,Básico,Moderado,Residencial,Utah,4,113.85076360236108
138.49107103604968,1926,Moderado,8,Moderado,Moderado,Comercial,Vermont,2,227.7925058701445
462.1536071264633,1957,Moderado,13,Básico,Avanzado,Industrial,Vermont,9,383.4907352343844
442.64866557739487,1993,Básico,6,Básico,Avanzado,Residencial,Oklahoma,3,209.91877583121112
105.0359485703533,1919,Avanzado,10,Básico,Básico,Comercial,Michigan,9,145.03782760909155
175.54905743115518,1985,Superior,18,Básico,Básico,Industrial,Maryland,1,303.00043081220747
336.0129537663096,1943,Básico,14,Básico,Moderado,Residencial,Iowa,2,355.5239043269692
166.8891414791126,1913,Superior,2,Avanzado,Avanzado,Comercial,Iowa,7,168.511726060122
50.93774544361093,2016,Superior,0,Moderado,Básico,Industrial,Oklahoma,1,250.4546777691829
365.5465549802696,1995,Avanzado,17,Moderado,Básico,Comercial,Pennsylvania,3,260.4867579049944
136.88535819353748,1914,Básico,11,Avanzado,Básico,Comercial,Pennsylvania,1,330.9535657341013
196.22999449644084,1911,Avanzado,15,Moderado,Moderado,Comercial,Pennsylvania,5,231.7267663893641
177.7713959797104,2019,Básico,8,Básico,Moderado,Industrial,Iowa,4,253.34157506852432
118.56613905616648,2010,Moderado,16,Moderado,Avanzado,Residencial,Utah,1,290.4983632708623
111.05829723360586,1972,Básico,0,Moderado,Avanzado,Industrial,Michigan,5,266.8947420870913
115.21107286895322,1937,Superior,7,Básico,Avanzado,Industrial,Minnesota,1,194.18000442614016
485.371258388302,2013,Moderado,11,Básico,Básico,Comercial,Vermont,10,195.7503975842116
377.0828974927807,2005,Superior,1,Moderado,Moderado,Residencial,Oklahoma,7,40.14401776895286
473.0339202667853,1984,Moderado,1,Básico,Básico,Residencial,Pennsylvania,4,63.53920314233581
307.19296864574926,1917,Avanzado,15,Básico,Avanzado,Comercial,Georgia,8,286.3983328323961
198.95394162242368,1918,Superior,15,Moderado,Básico,Residencial,Michigan,10,130.88496626738885
123.76708256666276,1952,Superior,14,Básico,Avanzado,Industrial,Vermont,9,247.00061396586997
267.5103329560254,1997,Básico,12,Básico,Básico,Industrial,Michigan,1,296.4139090398626
272.02932968561026,1916,Moderado,4,Básico,Moderado,Industrial,Maryland,7,109.97669734696473
399.8614221230343,1947,Moderado,1,Avanzado,Avanzado,Industrial,Oklahoma,3,375.5381399699593
287.79776758758334,2004,Superior,19,Avanzado,Moderado,Comercial,Iowa,8,320.54229105080867
137.68265582533553,1992,Básico,16,Básico,Moderado,Comercial,Iowa,1,306.7342944287892
416.3858162529832,1983,Básico,18,Básico,Básico,Industrial,Pennsylvania,8,391.9861066224673
116.56220632152808,2019,Superior,18,Avanzado,Moderado,Industrial,Georgia,8,279.47798611868245
288.0113048605631,1995,Avanzado,12,Moderado,Moderado,Residencial,Maine,4,271.9309130905355
69.11113896790508,2013,Moderado,16,Básico,Moderado,Comercial,Iowa,9,166.2418276062643
216.1314248446532,1930,Superior,0,Básico,Avanzado,Comercial,Vermont,5,130.97752451214268
352.34292709448266,1965,Superior,15,Avanzado,Básico,Comercial,Oklahoma,2,276.7710316418906
112.41882864794046,1918,Moderado,4,Avanzado,Básico,Residencial,Iowa,2,185.64377796482287
286.1959964577809,1948,Avanzado,8,Básico,Avanzado,Comercial,Pennsylvania,4,282.14839151082424
292.4776259806289,1955,Moderado,11,Avanzado,Básico,Residencial,Maryland,6,230.8359822330331
459.2098006089255,1960,Moderado,16,Avanzado,Moderado,Comercial,Vermont,4,477.4609159313203
259.9832181649642,1935,Avanzado,16,Moderado,Avanzado,Residencial,Maryland,8,290.2918721338873
85.25789791218956,2013,Avanzado,16,Avanzado,Básico,Industrial,Iowa,10,283.1355361088167
115.67178226090616,1924,Avanzado,19,Básico,Básico,Residencial,Pennsylvania,7,173.76550101320532
174.02388805846368,1981,Moderado,17,Avanzado,Avanzado,Industrial,Vermont,5,330.1323123154834
409.5293079014895,1987,Moderado,17,Básico,Avanzado,Industrial,Maine,5,499.1785055758892
164.79874785532257,1971,Básico,6,Básico,Avanzado,Industrial,Maine,3,334.1094427520327
324.24318130154086,2019,Superior,19,Avanzado,Básico,Comercial,Pennsylvania,4,352.77534771149027
85.27176036587247,1978,Básico,1,Moderado,Moderado,Residencial,Maryland,1,152.3159763865208
140.96543881390437,1912,Superior,6,Básico,Moderado,Comercial,Pennsylvania,3,140.1122497841296
328.6142716160185,1973,Moderado,13,Avanzado,Básico,Industrial,Michigan,3,334.8644775948185
94.16243922332792,1920,Avanzado,1,Básico,Básico,Comercial,Maryland,7,69.53457246413674
371.9941655789607,2008,Superior,17,Básico,Moderado,Comercial,Georgia,7,118.62842351455274
252.09509115728835,1948,Moderado,9,Básico,Básico,Industrial,Michigan,6,171.7041476866681
175.80886312362892,1906,Avanzado,18,Moderado,Avanzado,Comercial,Utah,3,413.5447718658948
443.2551135190946,1980,Moderado,17,Básico,Moderado,Residencial,Michigan,2,364.2354113097565
352.92116611325656,2016,Básico,6,Avanzado,Básico,Comercial,Michigan,8,217.193202546296
78.88297205935322,2010,Superior,7,Avanzado,Moderado,Comercial,Georgia,9,168.39568136327853
351.5889370514857,1919,Superior,8,Avanzado,Moderado,Comercial,Pennsylvania,2,263.95327344870054
139.27065646597117,1997,Moderado,12,Básico,Avanzado,Industrial,Oklahoma,3,359.7195031862676
464.1165106536614,1915,Superior,5,Moderado,Avanzado,Industrial,Vermont,7,249.2897008827522
119.17939525938134,1917,Básico,3,Moderado,Moderado,Comercial,Minnesota,8,183.3426883914709
327.5103003368671,2015,Básico,15,Avanzado,Básico,Residencial,Maine,9,376.78719190364
159.08292687064332,2009,Básico,10,Avanzado,Moderado,Residencial,Utah,1,247.9115082872134
473.9749169203208,2013,Básico,1,Básico,Moderado,Residencial,Iowa,6,60.09386229633051
196.01023798718472,2004,Avanzado,7,Moderado,Avanzado,Comercial,Utah,5,261.07538553179614
315.3364533878915,1998,Avanzado,6,Básico,Avanzado,Industrial,Minnesota,8,245.23827684159997
108.27921932878678,1993,Avanzado,2,Avanzado,Básico,Industrial,Pennsylvania,3,217.7413602637844
265.71742509133765,1962,Avanzado,14,Avanzado,Moderado,Residencial,Maine,3,318.121756872823
323.97633014499013,1958,Superior,12,Avanzado,Básico,Industrial,Maine,9,166.48576972476036
396.8132850960468,2020,Moderado,7,Moderado,Básico,Comercial,Maine,7,195.1866712914156
300.6803722225287,1987,Avanzado,10,Moderado,Básico,Comercial,Pennsylvania,3,166.61693683403195
366.6194834356986,1999,Superior,18,Avanzado,Básico,Industrial,Maryland,9,291.6213379991772
436.5866771283883,1912,Moderado,2,Avanzado,Básico,Comercial,Maryland,5,273.3214989933634
184.35053520399683,1950,Superior,19,Avanzado,Moderado,Residencial,Michigan,7,161.55872644949113
203.07512026873763,1907,Moderado,0,Básico,Avanzado,Comercial,Michigan,7,125.10246962575916
63.3082330204285,1923,Avanzado,16,Básico,Básico,Industrial,Maine,10,114.38695468104312
299.4178157894388,1920,Avanzado,7,Moderado,Moderado,Residencial,Pennsylvania,2,170.42670447459213
487.18891775594585,1967,Superior,5,Moderado,Avanzado,Comercial,Georgia,1,272.3582297631711
381.24621468539,1956,Avanzado,8,Avanzado,Avanzado,Industrial,Iowa,10,237.0496414124508
496.6634842237821,1938,Superior,3,Avanzado,Básico,Industrial,Oklahoma,9,188.92930966829792
254.45843436079397,2011,Avanzado,10,Moderado,Moderado,Industrial,Pennsylvania,8,242.64899963826304
386.3631103171999,1905,Básico,15,Moderado,Avanzado,Residencial,Utah,3,346.1734125352249
122.54372251797696,2012,Moderado,1,Básico,Básico,Comercial,Iowa,6,104.17194930356445
239.90290902099576,1945,Avanzado,3,Moderado,Moderado,Residencial,Maine,5,199.70092760901971
339.62624272285365,1940,Básico,13,Avanzado,Básico,Comercial,Maine,2,356.5833226640528
252.6404261193556,1900,Moderado,8,Moderado,Moderado,Comercial,Oklahoma,5,191.30388502624737
63.374982854867326,1945,Superior,4,Básico,Moderado,Comercial,Pennsylvania,5,131.41758671216894
192.5791742781319,1925,Superior,11,Avanzado,Moderado,Industrial,Georgia,3,398.0773131069912
354.23049066376973,1945,Moderado,17,Moderado,Básico,Industrial,Maine,1,429.0444902959832
227.8371742606192,1961,Avanzado,9,Moderado,Avanzado,Comercial,Michigan,2,288.8094685775889
251.78222506384745,1953,Avanzado,12,Moderado,Avanzado,Residencial,Georgia,2,303.0431161391822
435.2806293052127,1935,Básico,2,Básico,Avanzado,Residencial,Pennsylvania,7,124.63337949737962
171.2258736550213,2012,Moderado,14,Avanzado,Básico,Industrial,Georgia,10,229.67491534988667
327.1692265377216,1911,Básico,6,Avanzado,Básico,Industrial,Pennsylvania,5,320.55233029174866
430.59675057727367,1977,Básico,3,Moderado,Básico,Industrial,Vermont,3,271.2290738142807
413.2177821283811,1914,Básico,5,Básico,Básico,Industrial,Pennsylvania,4,306.30827855459074
157.4256499004818,1935,Superior,9,Avanzado,Básico,Industrial,Maine,4,259.2233613647702
72.99039679593369,2019,Avanzado,0,Avanzado,Básico,Industrial,Pennsylvania,7,73.56178335770548
174.57250565008644,1924,Avanzado,4,Básico,Moderado,Industrial,Pennsylvania,5,122.11903128537674
129.3815323546733,1936,Básico,4,Avanzado,Moderado,Residencial,Georgia,6,182.5376307275616
62.46983727416311,1923,Superior,3,Moderado,Moderado,Residencial,Iowa,4,135.78216711295053
186.96273956859056,2021,Moderado,9,Moderado,Avanzado,Industrial,Utah,7,313.0534973495311
284.3651254950633,1918,Avanzado,13,Básico,Avanzado,Residencial,Michigan,1,345.742373206903
342.64354037440546,1990,Avanzado,2,Básico,Moderado,Residencial,Oklahoma,5,106.95796396321354
220.0528548356085,1921,Básico,18,Básico,Avanzado,Industrial,Minnesota,6,386.8877240798148
141.9273150783626,1913,Superior,14,Básico,Avanzado,Industrial,Pennsylvania,6,316.2366800644786
306.1877149378187,1965,Superior,18,Avanzado,Avanzado,Industrial,Oklahoma,10,309.9525834009316
388.56483764438445,1998,Avanzado,17,Avanzado,Básico,Industrial,Pennsylvania,6,259.67010152505054
362.7282595005805,2011,Básico,5,Avanzado,Avanzado,Industrial,Oklahoma,8,338.30586915933526
435.6430506351045,1987,Superior,15,Avanzado,Moderado,Residencial,Pennsylvania,8,299.04385772803107
168.74016108021425,1944,Básico,5,Moderado,Moderado,Residencial,Vermont,10,135.60894281900278
276.35442449903644,1986,Superior,6,Avanzado,Moderado,Comercial,Oklahoma,4,169.7469421272079
269.7968316850396,1913,Avanzado,16,Moderado,Moderado,Comercial,Michigan,3,329.8268676306294
194.71216229532,1946,Avanzado,16,Moderado,Moderado,Residencial,Utah,10,316.38303706667955
358.8894439799257,2017,Superior,5,Avanzado,Básico,Residencial,Utah,1,172.51927294588126
110.40539216664465,2010,Superior,5,Avanzado,Moderado,Industrial,Minnesota,7,265.1052199919627
412.3171097214958,1964,Moderado,2,Avanzado,Moderado,Industrial,Vermont,8,198.2960060488493
66.47862837348369,1994,Básico,18,Avanzado,Moderado,Comercial,Iowa,7,276.86237145802124
224.68093204223044,1918,Superior,19,Avanzado,Moderado,Comercial,Michigan,10,208.33785142091853
323.2941555043771,1958,Superior,7,Moderado,Básico,Residencial,Pennsylvania,1,129.91449837523243
240.96383917933736,1940,Moderado,14,Moderado,Avanzado,Comercial,Maryland,7,330.0583482491814
345.0614655555861,1958,Superior,9,Moderado,Moderado,Comercial,Iowa,10,186.8863541903128
67.46027671091656,1907,Superior,14,Moderado,Básico,Industrial,Utah,6,208.1162189570284
440.222228437753,1938,Avanzado,0,Moderado,Moderado,Industrial,Maryland,9,230.7306488570516
84.9457071154699,1989,Superior,11,Avanzado,Básico,Residencial,Iowa,4,248.10629275297688
179.4858449522814,1910,Avanzado,9,Avanzado,Avanzado,Industrial,Minnesota,3,371.6338803003351
182.0160121352034,1998,Avanzado,19,Moderado,Avanzado,Residencial,Minnesota,5,308.3199520044659
55.316136727159446,1955,Moderado,11,Básico,Moderado,Industrial,Michigan,4,203.70764002508747
92.31074623239276,2005,Avanzado,2,Avanzado,Avanzado,Residencial,Pennsylvania,2,182.17635793107723
433.3477681094329,1990,Básico,3,Avanzado,Avanzado,Comercial,Minnesota,10,223.86949032105164
399.11668149326863,1951,Superior,12,Avanzado,Avanzado,Comercial,Georgia,9,236.57360054115907
382.0970657587089,1943,Básico,18,Moderado,Moderado,Industrial,Utah,10,376.4938879518531
360.18329139924606,1926,Básico,7,Avanzado,Avanzado,Industrial,Vermont,3,391.05283713787054
83.53853778788562,1971,Superior,1,Avanzado,Avanzado,Comercial,Maine,9,145.33152782587572
184.39584542594017,1930,Avanzado,7,Básico,Básico,Comercial,Oklahoma,4,162.941199781623
52.9579749427747,2005,Moderado,14,Básico,Básico,Residencial,Georgia,4,126.74316040951626
77.23445935224869,1946,Básico,0,Básico,Avanzado,Comercial,Minnesota,9,149.75380436464155
67.04941810556201,1955,Moderado,7,Moderado,Avanzado,Residencial,Pennsylvania,6,208.5426028975965
139.52030194718813,1979,Superior,1,Moderado,Básico,Industrial,Vermont,3,141.22544295192995
75.32759621015225,1941,Avanzado,10,Avanzado,Básico,Residencial,Pennsylvania,5,167.9178192143965
57.59770299305263,1999,Moderado,7,Avanzado,Avanzado,Residencial,Iowa,10,182.48411170472045
160.21162923050218,1984,Avanzado,17,Básico,Moderado,Residencial,Pennsylvania,6,136.32526345732043
409.48426560449,1996,Básico,2,Básico,Avanzado,Comercial,Michigan,10,139.5075033518852
75.33995210556222,1924,Moderado,4,Moderado,Avanzado,Residencial,Maryland,8,134.99996409165476
493.0471554430324,2011,Moderado,10,Básico,Moderado,Comercial,Minnesota,6,240.10839382335536
345.9124563836695,1934,Superior,15,Moderado,Básico,Industrial,Georgia,4,338.358170168258
440.06939626845633,1959,Avanzado,6,Avanzado,Básico,Industrial,Oklahoma,5,266.6119985373812
347.31543090973923,1942,Básico,13,Avanzado,Moderado,Comercial,Minnesota,5,412.0280156106765
399.59318293846655,1907,Avanzado,8,Avanzado,Básico,Industrial,Minnesota,8,257.67179676729404
185.35048462015988,1996,Superior,8,Moderado,Avanzado,Residencial,Iowa,7,65.72406712169399
165.79611447062229,2022,Avanzado,5,Básico,Moderado,Residencial,Pennsylvania,8,-36.200569171989656
348.9912399600191,1924,Superior,9,Básico,Avanzado,Industrial,Iowa,7,264.6719225654357
303.4194590281885,1915,Avanzado,17,Moderado,Avanzado,Comercial,Maryland,10,334.57769883050514
277.5484659609974,1961,Moderado,10,Moderado,Básico,Industrial,Utah,9,241.51131335279916
129.76486049764037,2008,Básico,15,Avanzado,Básico,Residencial,Maine,6,304.7400513082862
153.7918354422478,1943,Básico,7,Avanzado,Moderado,Residencial,Vermont,8,195.0857329240261
297.37630050863925,1939,Avanzado,4,Avanzado,Avanzado,Comercial,Oklahoma,2,285.21738824238355
234.46311856147267,1918,Básico,8,Moderado,Avanzado,Comercial,Utah,5,296.50219546614665
483.13053243174346,1980,Avanzado,12,Moderado,Avanzado,Comercial,Pennsylvania,9,324.5182914000397
298.77006006051204,1963,Superior,19,Básico,Básico,Residencial,Utah,1,343.8968034044391
244.27024882273955,1945,Superior,5,Moderado,Moderado,Residencial,Maryland,4,234.7948942923967
477.7694839554051,1936,Avanzado,8,Avanzado,Moderado,Industrial,Vermont,1,322.6797748163376
91.22623286843888,2013,Básico,8,Avanzado,Básico,Industrial,Georgia,9,280.87040340414575
172.30189616747117,1999,Superior,17,Moderado,Avanzado,Comercial,Maine,5,251.140091805026
205.877496057208,2019,Superior,13,Avanzado,Básico,Comercial,Michigan,2,299.6036260579893
434.07617804077137,1974,Moderado,10,Básico,Moderado,Industrial,Iowa,4,329.6020835673048
394.8853927810112,1994,Moderado,13,Básico,Básico,Residencial,Vermont,7,198.12238798198808
187.1213786692316,1960,Superior,3,Avanzado,Moderado,Residencial,Michigan,9,71.362578110585
442.653510888313,1938,Moderado,12,Moderado,Avanzado,Industrial,Utah,1,404.7424985989121
78.15049930829437,1982,Superior,7,Básico,Básico,Comercial,Maine,6,128.01117280729324
272.0601230414517,1975,Avanzado,10,Avanzado,Básico,Residencial,Maryland,3,259.350956781992
344.60790695333424,1931,Avanzado,18,Básico,Avanzado,Residencial,Maine,4,299.7596069401422
190.48744146884823,1920,Superior,19,Moderado,Avanzado,Residencial,Oklahoma,3,226.9659509078469
81.12698257595932,1914,Avanzado,18,Moderado,Moderado,Residencial,Vermont,1,350.75181770340777
165.7221392162882,1939,Avanzado,0,Básico,Moderado,Residencial,Michigan,8,32.48529922587689
267.697297602624,1969,Moderado,3,Moderado,Avanzado,Industrial,Michigan,4,261.2862218141542
193.1478620319897,1922,Avanzado,18,Avanzado,Avanzado,Industrial,Iowa,9,407.5260571200872
237.0523354095909,1912,Básico,3,Básico,Avanzado,Industrial,Oklahoma,9,278.5484464966243
91.90607797168522,2017,Moderado,19,Básico,Moderado,Industrial,Vermont,1,379.84447632176096
56.42309457125809,1985,Moderado,12,Avanzado,Avanzado,Industrial,Georgia,6,392.6524005778076
444.9256914140104,1982,Básico,18,Avanzado,Avanzado,Residencial,Georgia,5,449.700622789964
85.15028563422314,1965,Moderado,1,Básico,Moderado,Comercial,Maine,9,87.52202217757481
181.77105918671967,2016,Básico,3,Básico,Moderado,Comercial,Maryland,10,129.27503946561512
348.8204181876176,1938,Avanzado,8,Avanzado,Básico,Industrial,Vermont,8,262.42028268548864
430.0269936429148,1923,Básico,19,Avanzado,Moderado,Residencial,Vermont,8,341.9283187492658
194.56823150714385,1918,Moderado,19,Básico,Básico,Residencial,Utah,9,203.42206500444075
343.43082579612553,1927,Moderado,12,Básico,Avanzado,Comercial,Pennsylvania,4,249.39677783172783
262.45908195682364,1948,Básico,14,Básico,Moderado,Industrial,Georgia,10,226.61830849548264
72.95586488237592,1952,Avanzado,4,Avanzado,Avanzado,Residencial,Maine,8,166.02181753050598
233.76335142269423,1952,Avanzado,12,Básico,Básico,Residencial,Maryland,6,204.11727610822945
63.431623609540765,2013,Moderado,16,Avanzado,Básico,Residencial,Vermont,9,283.7356388514229
483.8856338780606,1929,Avanzado,9,Básico,Avanzado,Industrial,Vermont,1,331.1730988204772
392.9827099975586,1923,Avanzado,5,Básico,Moderado,Industrial,Georgia,4,158.37874666058386
202.6815483093302,1968,Superior,6,Básico,Básico,Residencial,Maryland,6,33.54940954888762
155.63319350630053,1920,Avanzado,8,Moderado,Moderado,Industrial,Vermont,8,306.80703844454206
230.14722592900296,1947,Avanzado,3,Básico,Avanzado,Residencial,Utah,10,-18.47167394672583
192.2740057679962,2004,Avanzado,15,Moderado,Moderado,Comercial,Maine,3,382.0720877683677
216.8574839696043,1975,Superior,9,Básico,Moderado,Residencial,Oklahoma,6,91.58373276087856
463.4214932560183,1962,Básico,3,Básico,Moderado,Industrial,Maryland,2,292.95440225008844
232.0363146170657,1905,Superior,13,Básico,Avanzado,Comercial,Oklahoma,1,370.7378859614572
383.6297710432272,1947,Superior,8,Moderado,Avanzado,Residencial,Iowa,7,195.53103935740677
120.5658594017638,1902,Superior,4,Básico,Moderado,Residencial,Minnesota,10,76.91094700401234
290.15648442423446,1985,Básico,7,Básico,Moderado,Comercial,Maine,3,210.7462851291437
272.18028356178365,1919,Básico,10,Avanzado,Básico,Comercial,Georgia,10,217.79748947141428
316.0543760169583,2022,Avanzado,2,Básico,Avanzado,Comercial,Pennsylvania,2,163.63470281784475
355.9493704389314,2007,Superior,15,Básico,Básico,Comercial,Minnesota,8,208.11675075058952
437.4587488165688,1929,Superior,14,Básico,Avanzado,Comercial,Maryland,10,191.25024450422364
153.48526103149567,1996,Superior,5,Moderado,Avanzado,Residencial,Iowa,4,160.693450488445
221.69034979621688,1917,Avanzado,8,Avanzado,Avanzado,Comercial,Maine,8,232.43170207715903
75.73225459376468,1949,Superior,4,Básico,Básico,Comercial,Michigan,8,82.70882401428665
330.8815759494836,2020,Moderado,7,Avanzado,Avanzado,Comercial,Utah,4,271.61232562031705
470.6419614512985,1957,Moderado,12,Avanzado,Básico,Comercial,Pennsylvania,9,205.01408308836915
228.28869892698887,1978,Avanzado,0,Avanzado,Avanzado,Comercial,Maine,1,240.2761347575736
487.2879866047277,1997,Superior,6,Básico,Moderado,Residencial,Georgia,7,112.49751490663604
319.04386010065883,1962,Superior,8,Avanzado,Básico,Comercial,Maryland,9,159.75663430409847
145.06101918185885,1985,Básico,3,Avanzado,Avanzado,Residencial,Oklahoma,10,216.22088955455536
288.28806136358475,1910,Moderado,7,Moderado,Avanzado,Residencial,Iowa,5,173.18867568880407
338.0204954851359,1919,Avanzado,2,Avanzado,Básico,Residencial,Maryland,6,178.64625183242413
349.822774567798,1980,Básico,7,Moderado,Avanzado,Comercial,Georgia,10,227.6900165425714
337.11881376004254,1962,Básico,16,Básico,Básico,Industrial,Minnesota,6,303.13573032405134
135.3262862023052,1928,Moderado,18,Moderado,Moderado,Comercial,Oklahoma,1,321.10838792161303
143.7397639422453,1938,Moderado,16,Moderado,Moderado,Residencial,Michigan,6,325.14457139874827
158.65837287871886,1916,Moderado,1,Básico,Básico,Industrial,Maine,6,216.2539786024191
379.8472619874721,1940,Superior,10,Básico,Básico,Industrial,Pennsylvania,7,180.8332142878308
274.7095358686553,1902,Moderado,2,Avanzado,Avanzado,Comercial,Pennsylvania,10,270.0170663497986
352.0650084830961,1912,Básico,0,Moderado,Moderado,Residencial,Iowa,1,177.31637434753162
409.7135346893217,1966,Moderado,14,Avanzado,Moderado,Comercial,Utah,8,245.16641238699256
303.83128418057066,1916,Moderado,15,Básico,Básico,Comercial,Maryland,9,254.23436440367885
262.0134684129285,2001,Moderado,6,Avanzado,Moderado,Residencial,Oklahoma,6,212.6319742342598
231.13179364775056,1985,Avanzado,0,Básico,Avanzado,Residencial,Utah,10,7.473570612010988
291.3182915439054,2002,Básico,9,Moderado,Básico,Industrial,Pennsylvania,9,161.4123162403497
117.31031617446982,1939,Avanzado,17,Avanzado,Moderado,Comercial,Iowa,1,339.4335412217533
403.9004762351472,1909,Básico,9,Moderado,Avanzado,Residencial,Oklahoma,3,243.44757720505712
460.74165665520513,1925,Moderado,10,Básico,Básico,Industrial,Oklahoma,3,359.582873575649
415.5642662227216,1948,Avanzado,0,Avanzado,Moderado,Comercial,Pennsylvania,4,205.78525992602528
419.85300499769096,1978,Superior,2,Avanzado,Avanzado,Industrial,Minnesota,1,273.7449852362119
423.2306356899749,1977,Moderado,12,Moderado,Moderado,Industrial,Vermont,7,373.7227498816828
129.04210207056823,2015,Avanzado,12,Moderado,Avanzado,Industrial,Utah,10,208.8707186735676
498.11572826747295,1950,Básico,14,Básico,Avanzado,Residencial,Maryland,8,209.381825179566
345.7336057080349,1946,Moderado,3,Moderado,Avanzado,Industrial,Maryland,10,199.4265090772857
239.4171788359537,2011,Avanzado,4,Avanzado,Avanzado,Residencial,Georgia,6,220.3157800884789
449.61073352016615,1909,Superior,12,Básico,Moderado,Comercial,Georgia,3,293.4212063540422
312.05807284515225,1962,Básico,8,Avanzado,Avanzado,Comercial,Pennsylvania,6,229.51877076603623
497.1310290830757,1990,Superior,11,Moderado,Avanzado,Comercial,Minnesota,1,406.9135332960991
388.4331625025919,2012,Moderado,12,Moderado,Moderado,Comercial,Maine,10,275.0308111340223
215.3798191668768,2016,Superior,19,Moderado,Básico,Residencial,Pennsylvania,10,103.2649829766705
384.153001386125,1983,Moderado,10,Avanzado,Básico,Residencial,Utah,10,197.10599752926564
378.5494875012777,2004,Moderado,2,Avanzado,Básico,Industrial,Utah,1,214.22044200007664
190.845849999559,1907,Avanzado,13,Básico,Básico,Industrial,Maryland,1,375.6908766661424
